order_date,product,category,region,channel,customer,quantity,unit_price,revenue,cost
2023-05-02,Cable Organizer,Accessories,Europe,Wholesale,Cust_0026,10,15,140.88,52.5
2022-09-22,Desk Mat,Accessories,South America,Retail,Cust_0027,2,29,57.73,30.16
2023-02-03,Ergonomic Chair,Furniture,Asia Pacific,Retail,Cust_0021,20,249,5329.89,3735.0
2023-06-28,Standing Desk,Furniture,Middle East,Partner,Cust_0036,5,429,1891.58,1758.9
2023-03-14,Webcam HD,Electronics,South America,Partner,Cust_0016,4,79,281.96,211.72
2022-08-30,Desk Lamp,Home,Europe,Wholesale,Cust_0011,13,45,640.02,292.5
2023-05-26,USB-C Dock,Electronics,South America,Retail,Cust_0033,25,99,2450.36,1732.5
2023-05-21,Webcam HD,Electronics,South America,Online,Cust_0033,1,79,77.99,52.93
2023-03-13,USB-C Dock,Electronics,North America,Partner,Cust_0004,19,99,1757.62,1316.7
2023-11-03,Desk Lamp,Home,North America,Online,Cust_0028,18,45,721.05,405.0
2023-04-06,Desk Mat,Accessories,Asia Pacific,Wholesale,Cust_0003,12,29,337.62,180.96
2023-01-25,Ergonomic Chair,Furniture,North America,Partner,Cust_0025,18,249,4487.72,3361.5
2023-04-22,Power Bank,Accessories,Europe,Online,Cust_0007,20,49,948.81,548.8
2023-06-22,Noise-cancelling Mic,Electronics,Europe,Retail,Cust_0039,12,149,1792.89,1394.64
2023-12-04,Wireless Headphones,Electronics,Europe,Online,Cust_0022,2,89,194.23,103.24
2023-12-23,Webcam HD,Electronics,Asia Pacific,Retail,Cust_0040,5,79,373.5,264.65
2023-08-16,Monitor 27in,Electronics,Middle East,Partner,Cust_0022,24,299,7191.75,4305.6
2023-12-13,Noise-cancelling Mic,Electronics,South America,Partner,Cust_0002,16,149,2289.85,1859.52
2022-10-30,Standing Desk,Furniture,North America,Partner,Cust_0039,19,429,8088.87,6683.82
2023-02-28,Desk Mat,Accessories,Europe,Wholesale,Cust_0034,2,29,60.25,30.16
2023-08-03,Mechanical Keyboard,Electronics,North America,Retail,Cust_0037,22,129,3219.6,1844.7
2022-10-30,USB-C Dock,Electronics,Asia Pacific,Wholesale,Cust_0027,1,99,88.65,69.3
2023-02-03,Standing Desk,Furniture,North America,Wholesale,Cust_0009,17,429,7333.88,5980.26
2023-06-07,Cable Organizer,Accessories,Asia Pacific,Wholesale,Cust_0012,16,15,237.1,84.0
2023-06-25,Noise-cancelling Mic,Electronics,Middle East,Partner,Cust_0031,12,149,1622.93,1394.64
2023-03-19,Desk Lamp,Home,Europe,Partner,Cust_0020,18,45,875.9,405.0
2023-02-07,Desk Mat,Accessories,Asia Pacific,Wholesale,Cust_0031,23,29,636.75,346.84
2023-04-16,Desk Lamp,Home,South America,Wholesale,Cust_0023,4,45,204.55,90.0
2022-12-06,Desk Lamp,Home,North America,Partner,Cust_0023,2,45,101.45,45.0
2023-03-29,Desk Mat,Accessories,Europe,Retail,Cust_0035,16,29,432.14,241.28
2023-04-14,Mechanical Keyboard,Electronics,Europe,Retail,Cust_0004,4,129,542.29,335.4
2023-02-26,Cable Organizer,Accessories,North America,Online,Cust_0027,8,15,113.89,42.0
2023-11-05,Laptop Stand,Accessories,North America,Retail,Cust_0036,22,39,981.01,360.36
2022-12-18,Standing Desk,Furniture,South America,Wholesale,Cust_0013,21,429,9700.65,7387.38
2023-04-30,Ergonomic Chair,Furniture,North America,Online,Cust_0037,10,249,2289.97,1867.5
2022-08-17,Fitness Tracker,Electronics,Europe,Wholesale,Cust_0003,6,139,958.39,592.14
2023-08-20,Smart Speaker,Electronics,Asia Pacific,Retail,Cust_0003,16,119,1623.69,1180.48
2022-10-27,Fitness Tracker,Electronics,South America,Partner,Cust_0035,11,139,1540.15,1085.59
2022-11-24,Power Bank,Accessories,Asia Pacific,Wholesale,Cust_0013,17,49,910.17,466.48
2023-06-13,Mechanical Keyboard,Electronics,Asia Pacific,Wholesale,Cust_0012,24,129,2644.68,2012.4
2023-06-20,Smart Speaker,Electronics,Europe,Retail,Cust_0040,10,119,1317.14,737.8
2023-08-29,Power Bank,Accessories,North America,Partner,Cust_0026,14,49,720.83,384.16
2023-01-15,Mechanical Keyboard,Electronics,Europe,Partner,Cust_0001,16,129,1915.88,1341.6
2023-03-08,Webcam HD,Electronics,Asia Pacific,Partner,Cust_0020,25,79,2023.86,1323.25
2022-07-21,Desk Lamp,Home,Europe,Partner,Cust_0004,21,45,992.57,472.5
2023-10-29,Desk Lamp,Home,Middle East,Wholesale,Cust_0020,6,45,285.41,135.0
2023-05-08,Ergonomic Chair,Furniture,Europe,Retail,Cust_0009,20,249,4947.4,3735.0
2023-10-18,Desk Mat,Accessories,South America,Partner,Cust_0036,20,29,651.83,301.6
2023-02-18,Smart Speaker,Electronics,Middle East,Online,Cust_0029,8,119,960.05,590.24
2023-07-15,Laptop Stand,Accessories,North America,Online,Cust_0036,19,39,830.56,311.22
2023-02-02,Monitor 27in,Electronics,Europe,Retail,Cust_0021,18,299,5954.35,3229.2
2023-10-05,Laptop Stand,Accessories,Middle East,Retail,Cust_0032,22,39,752.71,360.36
2023-12-14,Webcam HD,Electronics,Europe,Wholesale,Cust_0033,2,79,153.99,105.86
2022-09-07,Noise-cancelling Mic,Electronics,North America,Partner,Cust_0026,15,149,2070.36,1743.3
2022-07-13,Desk Mat,Accessories,North America,Online,Cust_0028,7,29,193.53,105.56
2022-09-13,Noise-cancelling Mic,Electronics,South America,Online,Cust_0003,2,149,278.97,232.44
2023-01-10,Smart Speaker,Electronics,Asia Pacific,Wholesale,Cust_0025,5,119,585.81,368.9
2023-07-31,Standing Desk,Furniture,Asia Pacific,Retail,Cust_0008,3,429,1162.86,1055.34
2023-08-16,Noise-cancelling Mic,Electronics,North America,Retail,Cust_0002,5,149,851.94,581.1
2023-10-27,Cable Organizer,Accessories,Middle East,Wholesale,Cust_0025,24,15,394.92,126.0
2023-03-20,Webcam HD,Electronics,Asia Pacific,Retail,Cust_0013,12,79,1072.4,635.16
2022-11-02,Wireless Headphones,Electronics,Middle East,Wholesale,Cust_0002,22,89,1805.67,1135.64
2022-09-16,Laptop Stand,Accessories,South America,Online,Cust_0039,20,39,820.25,327.6
2022-08-28,USB-C Dock,Electronics,South America,Online,Cust_0029,24,99,2186.64,1663.2
2023-02-17,Smart Speaker,Electronics,Europe,Online,Cust_0033,25,119,3415.43,1844.5
2023-03-06,Power Bank,Accessories,Middle East,Partner,Cust_0039,24,49,1272.15,658.56
2023-06-03,USB-C Dock,Electronics,Middle East,Retail,Cust_0015,10,99,964.33,693.0
2023-04-17,Wireless Headphones,Electronics,South America,Retail,Cust_0036,18,89,1599.9,929.16
2023-06-27,Cable Organizer,Accessories,Middle East,Wholesale,Cust_0021,22,15,349.43,115.5
2023-09-01,Mechanical Keyboard,Electronics,Europe,Wholesale,Cust_0035,10,129,1279.75,838.5
2023-02-25,Desk Lamp,Home,South America,Retail,Cust_0004,23,45,1054.37,517.5
2023-09-09,Noise-cancelling Mic,Electronics,South America,Retail,Cust_0016,17,149,2346.82,1975.74
2023-06-13,Cable Organizer,Accessories,Asia Pacific,Wholesale,Cust_0006,3,15,45.48,15.75
2023-01-21,Wireless Headphones,Electronics,Middle East,Wholesale,Cust_0039,9,89,690.35,464.58
2022-09-22,USB-C Dock,Electronics,South America,Retail,Cust_0014,25,99,2749.33,1732.5
2023-06-15,Desk Lamp,Home,Europe,Retail,Cust_0008,1,45,48.33,22.5
2023-11-12,Fitness Tracker,Electronics,South America,Retail,Cust_0016,8,139,1129.37,789.52
2023-04-25,Standing Desk,Furniture,Asia Pacific,Partner,Cust_0017,15,429,6164.04,5276.7
2023-12-01,Webcam HD,Electronics,Asia Pacific,Wholesale,Cust_0014,4,79,303.74,211.72
2023-09-06,Wireless Headphones,Electronics,Europe,Retail,Cust_0002,19,89,1569.64,980.78
2023-09-10,Desk Lamp,Home,Asia Pacific,Retail,Cust_0015,5,45,216.89,112.5
2023-03-18,Webcam HD,Electronics,Asia Pacific,Partner,Cust_0032,18,79,1621.01,952.74
2023-11-24,Webcam HD,Electronics,Europe,Partner,Cust_0009,6,79,505.33,317.58
2023-11-22,Mechanical Keyboard,Electronics,Middle East,Online,Cust_0003,18,129,2558.2,1509.3
2022-09-24,Power Bank,Accessories,North America,Online,Cust_0027,22,49,960.76,603.68
2023-03-03,Laptop Stand,Accessories,North America,Retail,Cust_0014,23,39,898.54,376.74
2023-07-27,Wireless Headphones,Electronics,South America,Wholesale,Cust_0002,20,89,1516.53,1032.4
2023-09-04,Wireless Headphones,Electronics,Middle East,Partner,Cust_0019,1,89,76.11,51.62
2023-09-23,Smart Speaker,Electronics,North America,Online,Cust_0034,6,119,638.79,442.68
2023-01-22,Monitor 27in,Electronics,Asia Pacific,Partner,Cust_0018,17,299,5532.75,3049.8
2022-09-28,Ergonomic Chair,Furniture,Middle East,Wholesale,Cust_0016,13,249,3713.07,2427.75
2023-02-26,Desk Lamp,Home,North America,Online,Cust_0006,22,45,961.87,495.0
2023-07-31,Noise-cancelling Mic,Electronics,North America,Online,Cust_0011,16,149,2085.54,1859.52
2023-09-27,Cable Organizer,Accessories,Middle East,Online,Cust_0003,11,15,151.62,57.75
2023-11-08,Desk Lamp,Home,Asia Pacific,Online,Cust_0035,2,45,91.71,45.0
2022-08-12,Mechanical Keyboard,Electronics,Europe,Online,Cust_0038,11,129,1267.53,922.35
2023-08-21,Fitness Tracker,Electronics,Europe,Partner,Cust_0037,3,139,384.53,296.07
2023-08-12,Cable Organizer,Accessories,South America,Partner,Cust_0009,18,15,293.53,94.5
2022-09-28,Noise-cancelling Mic,Electronics,North America,Partner,Cust_0007,24,149,3508.51,2789.28
2022-09-25,Ergonomic Chair,Furniture,Asia Pacific,Wholesale,Cust_0002,20,249,5180.38,3735.0
2023-10-14,Webcam HD,Electronics,Middle East,Partner,Cust_0025,8,79,619.08,423.44
2023-08-03,Laptop Stand,Accessories,Europe,Partner,Cust_0005,25,39,852.75,409.5
2022-12-14,Standing Desk,Furniture,South America,Retail,Cust_0021,23,429,9454.66,8090.94
2022-10-11,Wireless Headphones,Electronics,Asia Pacific,Wholesale,Cust_0018,10,89,783.8,516.2
2022-10-07,Mechanical Keyboard,Electronics,Middle East,Wholesale,Cust_0036,14,129,1812.74,1173.9
2022-10-23,Wireless Headphones,Electronics,Middle East,Partner,Cust_0006,3,89,274.76,154.86
2023-06-07,Power Bank,Accessories,Asia Pacific,Online,Cust_0027,13,49,615.56,356.72
2022-10-04,Desk Mat,Accessories,Middle East,Retail,Cust_0034,18,29,470.26,271.44
2023-08-03,Mechanical Keyboard,Electronics,Asia Pacific,Partner,Cust_0018,5,129,643.67,419.25
2022-09-12,Mechanical Keyboard,Electronics,South America,Partner,Cust_0020,14,129,1797.46,1173.9
2022-09-26,Ergonomic Chair,Furniture,South America,Retail,Cust_0039,9,249,2319.44,1680.75
2023-10-21,Laptop Stand,Accessories,North America,Partner,Cust_0026,5,39,185.18,81.9
2023-08-03,Smart Speaker,Electronics,Asia Pacific,Wholesale,Cust_0028,11,119,1432.89,811.58
2022-11-26,Desk Lamp,Home,South America,Retail,Cust_0021,11,45,447.13,247.5
2023-08-21,Ergonomic Chair,Furniture,Middle East,Wholesale,Cust_0016,10,249,2359.94,1867.5
2023-04-23,Power Bank,Accessories,North America,Partner,Cust_0037,13,49,579.63,356.72
2023-01-10,Cable Organizer,Accessories,South America,Online,Cust_0014,25,15,368.08,131.25
2023-05-04,Power Bank,Accessories,South America,Online,Cust_0032,23,49,1005.01,631.12
2023-05-16,USB-C Dock,Electronics,South America,Retail,Cust_0025,9,99,777.12,623.7
2023-11-12,Monitor 27in,Electronics,Middle East,Wholesale,Cust_0003,13,299,4226.01,2332.2
2023-07-13,Desk Mat,Accessories,North America,Online,Cust_0016,18,29,546.68,271.44
2023-07-08,Mechanical Keyboard,Electronics,Middle East,Online,Cust_0026,21,129,3088.38,1760.85
2023-06-14,Smart Speaker,Electronics,North America,Online,Cust_0007,14,119,1545.42,1032.92
2023-12-14,Desk Mat,Accessories,South America,Retail,Cust_0024,17,29,476.9,256.36
2023-12-04,Mechanical Keyboard,Electronics,South America,Online,Cust_0007,12,129,1453.0,1006.2
2022-10-05,Laptop Stand,Accessories,Asia Pacific,Retail,Cust_0020,24,39,891.93,393.12
2023-02-06,Noise-cancelling Mic,Electronics,South America,Partner,Cust_0007,16,149,2339.78,1859.52
2023-10-16,Ergonomic Chair,Furniture,North America,Partner,Cust_0008,3,249,640.01,560.25
2023-06-26,Cable Organizer,Accessories,Europe,Retail,Cust_0034,4,15,54.14,21.0
2022-12-20,Ergonomic Chair,Furniture,South America,Wholesale,Cust_0015,18,249,4882.36,3361.5
2023-01-14,Mechanical Keyboard,Electronics,South America,Wholesale,Cust_0002,21,129,2901.93,1760.85
2023-01-28,Webcam HD,Electronics,South America,Wholesale,Cust_0001,19,79,1593.19,1005.67
2023-02-05,Desk Lamp,Home,Middle East,Online,Cust_0007,25,45,1226.08,562.5
2023-01-17,Ergonomic Chair,Furniture,South America,Retail,Cust_0008,11,249,2543.73,2054.25
2023-11-23,Noise-cancelling Mic,Electronics,Middle East,Partner,Cust_0025,21,149,3233.49,2440.62
2022-11-03,Ergonomic Chair,Furniture,Middle East,Wholesale,Cust_0012,12,249,3269.23,2241.0
2023-05-10,Fitness Tracker,Electronics,Europe,Online,Cust_0021,20,139,2461.3,1973.8
2023-05-18,Laptop Stand,Accessories,Europe,Partner,Cust_0033,6,39,226.17,98.28
2022-11-28,Monitor 27in,Electronics,Europe,Wholesale,Cust_0032,13,299,4045.01,2332.2
2023-01-03,Noise-cancelling Mic,Electronics,Asia Pacific,Wholesale,Cust_0009,6,149,810.08,697.32
2023-10-14,Monitor 27in,Electronics,North America,Partner,Cust_0032,2,299,532.79,358.8
2023-08-07,Noise-cancelling Mic,Electronics,South America,Wholesale,Cust_0032,17,149,2468.89,1975.74
2023-10-07,Webcam HD,Electronics,Middle East,Online,Cust_0002,6,79,516.07,317.58
2023-02-20,Desk Lamp,Home,Europe,Partner,Cust_0035,2,45,84.29,45.0
2023-10-21,Monitor 27in,Electronics,Middle East,Wholesale,Cust_0033,24,299,6343.32,4305.6
2022-11-03,Desk Lamp,Home,Middle East,Partner,Cust_0003,25,45,1212.75,562.5
2023-10-04,Noise-cancelling Mic,Electronics,North America,Wholesale,Cust_0016,7,149,979.7,813.54
2022-08-12,Webcam HD,Electronics,North America,Partner,Cust_0029,9,79,788.92,476.37
2022-11-07,Smart Speaker,Electronics,Middle East,Retail,Cust_0023,8,119,1055.12,590.24
2023-09-21,Mechanical Keyboard,Electronics,Europe,Retail,Cust_0014,20,129,2816.41,1677.0
2023-07-04,Noise-cancelling Mic,Electronics,Asia Pacific,Retail,Cust_0019,9,149,1256.25,1045.98
2023-04-09,Power Bank,Accessories,Europe,Online,Cust_0027,17,49,937.65,466.48
2023-04-19,Power Bank,Accessories,Europe,Retail,Cust_0016,21,49,919.8,576.24
2023-06-04,Power Bank,Accessories,South America,Wholesale,Cust_0010,8,49,401.11,219.52
2023-04-11,Cable Organizer,Accessories,South America,Wholesale,Cust_0005,14,15,218.42,73.5
2022-10-13,Standing Desk,Furniture,Asia Pacific,Partner,Cust_0030,17,429,8278.11,5980.26
2023-06-10,Monitor 27in,Electronics,South America,Online,Cust_0023,1,299,330.4,179.4
2023-08-21,USB-C Dock,Electronics,South America,Retail,Cust_0018,14,99,1312.35,970.2
2023-04-26,Ergonomic Chair,Furniture,Middle East,Retail,Cust_0032,18,249,4869.65,3361.5
2022-08-28,Wireless Headphones,Electronics,North America,Wholesale,Cust_0008,4,89,401.86,206.48
2022-12-18,Webcam HD,Electronics,South America,Online,Cust_0013,15,79,1361.22,793.95
2022-11-22,Fitness Tracker,Electronics,Europe,Partner,Cust_0018,21,139,2562.89,2072.49
2023-07-14,Desk Lamp,Home,Europe,Partner,Cust_0004,3,45,130.8,67.5
2023-05-18,Desk Mat,Accessories,South America,Retail,Cust_0006,23,29,707.76,346.84
2022-07-11,USB-C Dock,Electronics,Europe,Online,Cust_0038,16,99,1453.89,1108.8
2023-10-08,Wireless Headphones,Electronics,North America,Partner,Cust_0028,1,89,94.18,51.62
2023-11-11,Laptop Stand,Accessories,North America,Wholesale,Cust_0007,8,39,274.86,131.04
2023-07-21,Fitness Tracker,Electronics,South America,Retail,Cust_0009,10,139,1449.04,986.9
2022-12-03,Laptop Stand,Accessories,Middle East,Online,Cust_0011,17,39,651.09,278.46
2023-02-13,Cable Organizer,Accessories,South America,Retail,Cust_0040,24,15,380.15,126.0
2023-02-17,Laptop Stand,Accessories,North America,Retail,Cust_0038,4,39,166.76,65.52
2023-07-04,Standing Desk,Furniture,Europe,Retail,Cust_0018,11,429,4923.74,3869.58
2023-03-21,Noise-cancelling Mic,Electronics,North America,Partner,Cust_0020,20,149,2716.67,2324.4
2023-12-13,USB-C Dock,Electronics,Asia Pacific,Wholesale,Cust_0004,24,99,2578.29,1663.2
2023-03-12,Webcam HD,Electronics,Europe,Online,Cust_0032,13,79,1069.54,688.09
2022-09-20,Noise-cancelling Mic,Electronics,Asia Pacific,Partner,Cust_0009,1,149,143.94,116.22
2023-09-13,Ergonomic Chair,Furniture,South America,Retail,Cust_0005,18,249,3832.14,3361.5
2022-09-17,Wireless Headphones,Electronics,North America,Retail,Cust_0004,9,89,908.82,464.58
2023-08-21,Noise-cancelling Mic,Electronics,South America,Wholesale,Cust_0026,10,149,1303.35,1162.2
2022-12-13,Desk Lamp,Home,North America,Partner,Cust_0033,3,45,152.05,67.5
2022-12-16,Noise-cancelling Mic,Electronics,Middle East,Wholesale,Cust_0005,11,149,1545.66,1278.42
2023-09-30,Desk Mat,Accessories,Europe,Online,Cust_0006,8,29,261.55,120.64
2022-11-05,Webcam HD,Electronics,Asia Pacific,Online,Cust_0012,20,79,1399.62,1058.6
2022-11-27,Desk Mat,Accessories,South America,Retail,Cust_0023,1,29,29.2,15.08
2023-04-01,Mechanical Keyboard,Electronics,Asia Pacific,Retail,Cust_0008,12,129,1674.05,1006.2
2022-08-09,Ergonomic Chair,Furniture,Middle East,Partner,Cust_0005,14,249,3238.09,2614.5
2022-09-26,Webcam HD,Electronics,North America,Partner,Cust_0032,15,79,1312.75,793.95
2022-12-27,Ergonomic Chair,Furniture,North America,Partner,Cust_0037,6,249,1572.04,1120.5
2022-11-05,USB-C Dock,Electronics,North America,Online,Cust_0001,24,99,2193.92,1663.2
2023-11-05,Ergonomic Chair,Furniture,Europe,Retail,Cust_0003,13,249,3288.34,2427.75
2023-09-12,USB-C Dock,Electronics,South America,Retail,Cust_0021,11,99,1014.27,762.3
2022-09-27,Monitor 27in,Electronics,Middle East,Online,Cust_0004,12,299,3242.85,2152.8
2023-12-20,Wireless Headphones,Electronics,South America,Online,Cust_0019,13,89,1251.94,671.06
2023-05-24,Ergonomic Chair,Furniture,North America,Wholesale,Cust_0024,3,249,679.92,560.25
2023-05-17,Desk Mat,Accessories,South America,Retail,Cust_0024,20,29,595.95,301.6
2023-11-27,Smart Speaker,Electronics,Middle East,Retail,Cust_0016,25,119,2663.13,1844.5
2023-09-02,Wireless Headphones,Electronics,North America,Partner,Cust_0022,8,89,605.51,412.96
2023-07-30,Power Bank,Accessories,North America,Partner,Cust_0014,24,49,1186.52,658.56
2023-03-10,Standing Desk,Furniture,Europe,Online,Cust_0018,16,429,6025.96,5628.48
2023-03-04,Fitness Tracker,Electronics,Asia Pacific,Wholesale,Cust_0030,17,139,2699.41,1677.73
2022-10-04,Monitor 27in,Electronics,South America,Retail,Cust_0005,4,299,1228.97,717.6
2022-09-11,Standing Desk,Furniture,Europe,Retail,Cust_0019,22,429,8761.27,7739.16
2023-05-28,Fitness Tracker,Electronics,Asia Pacific,Partner,Cust_0029,13,139,1683.38,1282.97
2022-09-24,USB-C Dock,Electronics,Europe,Online,Cust_0007,5,99,445.16,346.5
2023-10-30,Ergonomic Chair,Furniture,Middle East,Online,Cust_0023,14,249,3971.91,2614.5
2023-02-07,Webcam HD,Electronics,Asia Pacific,Wholesale,Cust_0008,10,79,692.93,529.3
2023-05-17,Power Bank,Accessories,Europe,Online,Cust_0021,23,49,1008.1,631.12
2023-03-21,Ergonomic Chair,Furniture,Asia Pacific,Online,Cust_0017,13,249,3547.84,2427.75
2023-01-04,Wireless Headphones,Electronics,Middle East,Wholesale,Cust_0036,13,89,1070.17,671.06
2023-10-26,Laptop Stand,Accessories,North America,Online,Cust_0004,5,39,214.33,81.9
2023-02-22,Mechanical Keyboard,Electronics,Asia Pacific,Wholesale,Cust_0006,7,129,925.3,586.95
2023-04-01,Fitness Tracker,Electronics,North America,Online,Cust_0013,3,139,467.35,296.07
2023-10-07,Smart Speaker,Electronics,Asia Pacific,Online,Cust_0008,5,119,513.37,368.9
2023-10-25,Wireless Headphones,Electronics,South America,Wholesale,Cust_0032,6,89,458.62,309.72
2023-09-19,Mechanical Keyboard,Electronics,Europe,Retail,Cust_0018,12,129,1445.76,1006.2
2022-12-09,Wireless Headphones,Electronics,Asia Pacific,Retail,Cust_0032,20,89,1733.0,1032.4
2023-11-12,Wireless Headphones,Electronics,South America,Partner,Cust_0009,3,89,260.53,154.86
2023-12-30,USB-C Dock,Electronics,South America,Online,Cust_0023,21,99,2066.33,1455.3
2023-11-18,Ergonomic Chair,Furniture,South America,Partner,Cust_0018,19,249,4276.56,3548.25
2023-06-01,Monitor 27in,Electronics,Asia Pacific,Online,Cust_0004,8,299,2613.49,1435.2
2023-11-05,Noise-cancelling Mic,Electronics,Europe,Retail,Cust_0007,12,149,1652.75,1394.64
2023-03-13,Desk Lamp,Home,Europe,Online,Cust_0037,18,45,894.2,405.0
2023-08-11,Ergonomic Chair,Furniture,Europe,Retail,Cust_0038,6,249,1412.43,1120.5
2023-07-12,Fitness Tracker,Electronics,Asia Pacific,Online,Cust_0037,19,139,2691.4,1875.11
2023-01-18,Power Bank,Accessories,Europe,Partner,Cust_0032,16,49,675.33,439.04
2022-09-05,USB-C Dock,Electronics,North America,Retail,Cust_0034,20,99,1966.93,1386.0
2023-06-14,Fitness Tracker,Electronics,Europe,Retail,Cust_0022,20,139,2960.93,1973.8
2023-06-06,Wireless Headphones,Electronics,Middle East,Retail,Cust_0010,1,89,96.33,51.62
2023-12-30,Power Bank,Accessories,Asia Pacific,Online,Cust_0026,12,49,603.17,329.28
2023-06-19,Desk Lamp,Home,Europe,Retail,Cust_0028,11,45,538.34,247.5
2023-11-20,Cable Organizer,Accessories,Middle East,Retail,Cust_0040,11,15,179.21,57.75
2023-02-23,Cable Organizer,Accessories,South America,Retail,Cust_0020,19,15,305.01,99.75
2023-05-07,Mechanical Keyboard,Electronics,Middle East,Online,Cust_0026,6,129,855.45,503.1
2022-08-12,Mechanical Keyboard,Electronics,Middle East,Partner,Cust_0015,20,129,2688.09,1677.0
